600,400,1.5707963267948966
598,425,1.6964600329384882
594,450,1.82212373908208
586,474,1.9477874452256718
575,496,2.0734511513692633
562,518,2.199114857512855
546,537,2.324778563656447
527,554,2.4504422698000385
507,569,2.5761059759436304
485,581,2.701769682087222
462,590,2.827433388230814
437,596,2.9530970943744057
413,600,3.078760800517997
387,600,3.204424506661589
363,596,3.3300882128051805
338,590,3.4557519189487724
315,581,3.5814156250923643
293,569,3.7070793312359562
273,554,3.8327430373795477
254,537,3.958406743523139
238,518,4.084070449666731
225,496,4.209734155810323
214,474,4.335397861953915
206,450,4.461061568097506
202,425,4.586725274241098
200,400,4.71238898038469
202,375,4.838052686528282
206,350,4.9637163926718735
214,326,5.0893800988154645
225,304,5.215043804959057
238,282,5.340707511102648
254,263,5.466371217246239
273,246,5.592034923389832
293,231,5.717698629533424
315,219,5.843362335677016
338,210,5.969026041820607
363,204,6.094689747964199
387,200,6.220353454107791
413,200,6.346017160251382
437,204,6.471680866394974
462,210,6.5973445725385655
485,219,6.723008278682157
507,231,6.848671984825749
527,246,6.97433569096934
546,263,7.099999397112932
562,282,7.225663103256524
575,304,7.351326809400115
586,326,7.476990515543708
594,350,7.602654221687299
598,375,7.728317927830891
