(0/50)
664.0,257.0,1.5707963267948966
663.0,270.0,1.6964600329384882
660.0,281.0,1.82212373908208
657.0,293.0,1.9477874452256718
651.0,304.0,2.0734511513692633
645.0,314.0,2.199114857512855
637.0,323.0,2.324778563656447
628.0,331.0,2.4504422698000385
619.0,338.0,2.5761059759436304
608.0,344.0,2.701769682087222
597.0,348.0,2.827433388230814
585.0,351.0,2.9530970943744057
573.0,353.0,3.078760800517997
561.0,353.0,3.204424506661589
549.0,351.0,3.3300882128051805
538.0,348.0,3.4557519189487724
526.0,343.0,3.5814156250923643
516.0,337.0,3.7070793312359562
506.0,330.0,3.8327430373795477
497.0,322.0,3.958406743523139
489.0,312.0,4.084070449666731
483.0,302.0,4.209734155810323
478.0,291.0,4.335397861953915
474.0,279.0,4.461061568097506
472.0,267.0,4.586725274241098
471.0,255.0,4.71238898038469
471.0,242.0,4.838052686528282
474.0,230.0,4.9637163926718735
478.0,219.0,5.0893800988154645
483.0,207.0,5.215043804959057
489.0,197.0,5.340707511102648
497.0,188.0,5.466371217246239
506.0,179.0,5.592034923389832
516.0,172.0,5.717698629533424
527.0,166.0,5.843362335677016
538.0,162.0,5.969026041820607
550.0,159.0,6.094689747964199
562.0,158.0,6.220353454107791
574.0,158.0,6.346017160251382
586.0,160.0,6.471680866394974
598.0,163.0,6.5973445725385655
609.0,168.0,6.723008278682157
620.0,174.0,6.848671984825749
630.0,182.0,6.97433569096934
638.0,190.0,7.099999397112932
646.0,200.0,7.225663103256524
652.0,210.0,7.351326809400115
657.0,221.0,7.476990515543708
661.0,233.0,7.602654221687299
663.0,245.0,7.728317927830891
